item_path,line,level,title
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/MANUAL_AI_BRIDGE_ARCHITECTURE.md,21,2,Import and validation
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/MANUAL_AI_BRIDGE_ARCHITECTURE.md,25,2,Human decision and publication
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/MODULAR_MONOLITH_BOUNDARIES.md,1,1,Modular Monolith Boundaries
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/MODULAR_MONOLITH_BOUNDARIES.md,3,2,Contract rules
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/MODULAR_MONOLITH_BOUNDARIES.md,12,2,Module contracts
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/MODULAR_MONOLITH_BOUNDARIES.md,27,2,Forbidden coupling
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SEARCH_AND_ASYNC_PROCESSING_BASELINE.md,1,1,Search and Async Processing Baseline
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SEARCH_AND_ASYNC_PROCESSING_BASELINE.md,3,2,Search
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SEARCH_AND_ASYNC_PROCESSING_BASELINE.md,11,2,Async processing
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SECURITY_PRIVACY_THREAT_MODEL.md,1,1,Security and Privacy Threat Model
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SECURITY_PRIVACY_THREAT_MODEL.md,3,2,Assets and boundaries
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SECURITY_PRIVACY_THREAT_MODEL.md,35,2,Privacy rules
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/SECURITY_PRIVACY_THREAT_MODEL.md,39,2,Residual risk
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,1,1,Task 006 Module Dependency Resolution
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,6,2,Resolution
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,33,2,Cycle-breaking contracts
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,25,1,1. `MOD-PLT`
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,26,1,"2. `MOD-IAM`, `MOD-SRC`, `MOD-ENT`, `MOD-EVD`"
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,27,1,3. `MOD-KNO`
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,28,1,4. `MOD-CUR`
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/TASK006_MODULE_DEPENDENCY_RESOLUTION.md,29,1,"5. `MOD-SIM`, `MOD-LRN`, `MOD-AIB`"
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,1,1,V1 Integration and Release Architecture
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,3,2,Control-plane shape
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,7,2,Trust boundaries
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,17,2,Audit model
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,21,2,Search and queue
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,25,2,Known V1 limitations
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,9,1,"1. **Browser → authenticated Laravel route**: owner-only session, CSRF, rate limits, validation, security headers."
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,10,1,"2. **Uploaded source → quarantine/acceptance decision**: extension, bounded size, server-side MIME, signature, UTF-8/JSON validation, SHA-256, blob registry, and audit."
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_INTEGRATION_RELEASE_ARCHITECTURE.md,15,1,7. **Release boundary**: web is bound to loopback. PostgreSQL is internal. App and queue use the same image and non-root identity with Linux capabilities dropped.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/V1_THREAT_MODEL_AND_SECURITY_GATES.md,1,1,V1 Threat Model and Security Gates
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,1,1,VS-001 Architecture Slice — Windows Authorization Decision
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,5,2,Purpose and authority boundary
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,9,2,Minimum entities by module
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,20,2,Authorization input contract
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,24,2,Evaluation and explanation contract
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,30,2,Test and evidence set
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_ARCHITECTURE_SLICE.md,34,2,Publication and failure review
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_IMPLEMENTATION_BASELINE.md,1,1,VS-001 implementation baseline
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_IMPLEMENTATION_BASELINE.md,13,2,Implemented persistence
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_IMPLEMENTATION_BASELINE.md,19,2,User workspaces
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_MODULE_INTERACTION.md,1,1,VS-001 module interaction
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,1,1,VS-001 rule-engine boundaries
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,5,2,Decision sequence
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,18,2,Safety boundary
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,7,1,1. Validate trace context and the approved authority baseline.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,8,1,2. Normalize and hash the complete input.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,9,1,"3. Reject missing/malformed principal, mask, group, or descriptor state as `INSUFFICIENT_STATE`."
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,10,1,4. Return `UNSUPPORTED_STATE` for privileges or an unsupported object/mapping/ACE type.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,11,1,5. Map generic rights only for the declared approved FILE mapping.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,12,1,"6. Process DACL entries in stored order, recording every evaluated or skipped step."
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,13,1,7. Stop on a relevant explicit deny; otherwise accumulate relevant allows.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_RULE_ENGINE_BOUNDARIES.md,14,1,"8. Emit an ordered trace, limitations, source claim IDs, remaining mask, outcome, and SHA-256 digest."
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_WINDOWS_AUTHORITY_BASELINE.md,1,1,VS-001 Windows authority baseline
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_WINDOWS_AUTHORITY_BASELINE.md,5,2,Selected target
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_WINDOWS_AUTHORITY_BASELINE.md,11,2,Primary authority reviewed
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_WINDOWS_AUTHORITY_BASELINE.md,24,2,Supported semantics
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS001_WINDOWS_AUTHORITY_BASELINE.md,33,2,Explicit exclusions
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_DETECTION_REMEDIATION_VERIFICATION_MODEL.md,1,1,"Detection, remediation, and verification"
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_IMPLEMENTATION_BASELINE.md,1,1,VS-002 implementation baseline
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_MODULE_INTERACTION.md,1,1,VS-002 module interaction
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_REQUEST_AUTHORIZATION_MODEL.md,1,1,VS-002 request and authorization model
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_WEB_API_AUTHORITY_BASELINE.md,1,1,VS-002 Web/API Authority Baseline
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_WEB_API_AUTHORITY_BASELINE.md,7,2,Governing authorities
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_WEB_API_AUTHORITY_BASELINE.md,16,2,Implemented semantic boundary
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_WEB_API_AUTHORITY_BASELINE.md,22,2,Internal reviewed support
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS002_WEB_API_AUTHORITY_BASELINE.md,26,2,Publication rule
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/VS003_AUTHORITY_BASELINE.md,1,1,VS-003 authority baseline
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-001-MODULAR-MONOLITH.md,1,1,ADR-001 — Modular Monolith
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-002-LARAVEL-PHP.md,1,1,ADR-002 — Laravel / PHP Backend
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-003-VUE-INERTIA-TYPESCRIPT.md,1,1,ADR-003 — Vue 3 + TypeScript + Inertia
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-004-POSTGRESQL.md,1,1,ADR-004 — PostgreSQL Persistence
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-005-LOCAL-FIRST.md,1,1,ADR-005 — Local-first Deployment
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-006-STRUCTURED-BLOCK-CONTENT.md,1,1,ADR-006 — Structured Block Content
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-007-IMMUTABLE-PUBLICATION.md,1,1,ADR-007 — Immutable Published Revisions
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-008-SIMULATOR-FIRST.md,1,1,ADR-008 — Institutional Simulator First
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-009-ISOLATED-SCENARIO-RUNS.md,1,1,ADR-009 — Isolated Scenario Runs
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-010-MANUAL-AI-BRIDGE-ONLY.md,1,1,ADR-010 — Manual AI Bridge Only
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-011-POSTGRES-SEARCH-QUEUE.md,1,1,ADR-011 — PostgreSQL Search and Database Queue
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-012-LOCAL-SINGLE-OWNER.md,1,1,ADR-012 — Local Single-owner v1
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-013-SOURCE-CUSTODY-PROVENANCE.md,1,1,ADR-013 — Immutable Source Custody and Provenance
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/architecture/adr/ADR-014-NO-REAL-EXECUTION-CONNECTORS.md,1,1,ADR-014 — No Real-execution Connectors in v1
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/ENVIRONMENT_INVENTORY.md,1,1,Task 006 environment inventory
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/ENVIRONMENT_INVENTORY.md,26,2,Scaffold preservation
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/LOCAL_DEVELOPMENT.md,1,1,Local development
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/LOCAL_DEVELOPMENT.md,3,2,Docker workflow (governed target)
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/LOCAL_DEVELOPMENT.md,16,2,Bounded native fallback
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/LOCAL_DEVELOPMENT.md,35,2,Test database safety
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/MODULE_IMPLEMENTATION_CONVENTIONS.md,1,1,Module implementation conventions
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/SECURITY_SCANNING.md,1,1,Security scanning
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK007_TROUBLESHOOTING.md,1,1,Task-007 troubleshooting
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK008_TROUBLESHOOTING.md,1,1,Task-008 troubleshooting
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,1,1,Task-010 Local Release Runbook
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,3,2,Prerequisites
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,10,2,Development verification
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,14,2,Release startup
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,38,2,Backup and restore drill
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,44,2,Rollback
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,16,1,1. Copy `.env.release.example` to a local ignored `.env.release`.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,17,1,2. Generate a Laravel `APP_KEY` and a random PostgreSQL password.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip::candidate_source/docs/development/TASK010_LOCAL_RELEASE_RUNBOOK.md,18,1,3. Run:
