surface,workspace,mechanic,name,classification,reason,source,implementation
processing,W05,WorkspaceToolbar,WorkspaceToolbar,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-017,EXECUTABLE_BOUNDED
processing,W05,CommandPalette,CommandPalette,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-016,EXECUTABLE_BOUNDED
processing,W05,ContextActionMenu,ContextActionMenu,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-017,EXECUTABLE_BOUNDED
processing,W05,SelectionActionSurface,SelectionActionSurface,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,SC-027,EXECUTABLE_BOUNDED
processing,W05,InsertionPalette,InsertionPalette,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,SC-030,EXECUTABLE_BOUNDED
processing,W05,ContextInspector,ContextInspector,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-004,EXECUTABLE_BOUNDED
processing,W05,LensHost,LensHost,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-004,EXECUTABLE_BOUNDED
processing,W05,BottomShelf,BottomShelf,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-005,EXECUTABLE_BOUNDED
processing,W05,SettingsCenter,SettingsCenter,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-009,EXECUTABLE_BOUNDED
processing,W05,ScopedPreferencesOwner,ScopedPreferencesOwner,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-008,EXECUTABLE_BOUNDED
processing,W05,FocusAndDismissal,FocusAndDismissal,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-019,EXECUTABLE_BOUNDED
processing,W05,UnifiedEditor,UnifiedEditor,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,SC-030,EXECUTABLE_BOUNDED
processing,W05,StickyNotes,StickyNotes,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-038,EXECUTABLE_BOUNDED
processing,W05,SpatialInteraction,SpatialInteraction,NOT_APPLICABLE,Current surface objects/operations do not require spatial workspace; future addition needs contract delta,SC-031,EXECUTABLE_BOUNDED
processing,W05,OperationalSurface,OperationalSurface,NOT_APPLICABLE,No live runtime owned by this surface,SC-036,EXECUTABLE_BOUNDED
processing,W05,WindowMotion,WindowMotion,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-006,EXECUTABLE_BOUNDED
processing,W05,SemanticCommandBus,SemanticCommandBus,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-016,EXECUTABLE_BOUNDED
processing,W05,StatusFeedback,StatusFeedback,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-022,EXECUTABLE_BOUNDED
processing,W05,AnalyticalCompare,AnalyticalCompare,OPTIONAL,Only if domain supplies typed compare/history projection,SC-032,OPEN_NOT_IMPLEMENTED
releases,W05,SC-001,GlobalShellCore,INHERIT_AND_BIND,Navigation owner shared; Shell composition explicitly reopened,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-002,WorkspaceRegionCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-003,PaneResponsiveCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-004,ContextInspectorCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-005,BottomDeepWorkCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-006,PresentationStateCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-007,GlobalPreferenceCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-008,PreferenceScopeResolver,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-009,GlobalSettingsIA,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-010,PreferencePersistenceCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-011,PreferenceExportImportResetModel,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-012,LocaleLanguagePresentationCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-013,DirectionAlignmentResolutionCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-014,TypographyAndScriptProfileCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-015,TechnicalTokenBidiIsolationCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-016,SemanticCommandCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-017,ActionSurfaceCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-018,ActionAvailabilityCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-019,TransientFocusCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-020,InputKeymapCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-021,AccessibilityInteractionCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-022,StatusFeedbackCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-023,EpistemicStateCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-024,SearchFilterDiscoveryCore,OPTIONAL,Search/filter binds domain source; no fabricated data,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-025,NavigationQuickAccessCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-026,ConfirmationSafetyCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-027,SelectionInteractionCore,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-028,TransactionHistoryCore,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-029,ClipboardTrustCore,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-030,StructuredContentCore,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-031,SpatialInteractionCore,NOT_APPLICABLE,Current surface objects/operations do not require spatial workspace; future addition needs contract delta,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-032,AnalyticalWorkbenchCore,OPTIONAL,Only if domain supplies typed compare/history projection,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-033,AuditProvenanceInteractionCore,INHERIT_AND_BIND,Provenance/evidence identity bound by domain,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-034,CollectionTableMatrixCore,INHERIT_AND_BIND,Collection/object browse binds row identity and domain actions,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-035,TimelineReplayCore,OPTIONAL,Domain history if justified; never simulated truth,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-036,OperationalWorkbenchCore,NOT_APPLICABLE,No live runtime owned by this surface,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-037,ReviewDecisionInteractionCore,OPTIONAL,Decision read projection only; no formal adjudication write,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-038,NotesAnnotationCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
releases,W05,SC-039,ProductionMappingBoundary,NOT_APPLICABLE,Production mapping is evidence only; no production target in bounded foundation,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,SC-040,PreferenceVsDomainConfigBoundary,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/releases.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
releases,W05,WorkspaceFrame,WorkspaceFrame,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-002,EXECUTABLE_BOUNDED
releases,W05,SidePaneShell,SidePaneShell,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-003,EXECUTABLE_BOUNDED
releases,W05,WorkspaceToolbar,WorkspaceToolbar,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-017,EXECUTABLE_BOUNDED
releases,W05,CommandPalette,CommandPalette,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-016,EXECUTABLE_BOUNDED
releases,W05,ContextActionMenu,ContextActionMenu,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-017,EXECUTABLE_BOUNDED
releases,W05,SelectionActionSurface,SelectionActionSurface,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,SC-027,EXECUTABLE_BOUNDED
releases,W05,InsertionPalette,InsertionPalette,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,SC-030,EXECUTABLE_BOUNDED
releases,W05,ContextInspector,ContextInspector,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-004,EXECUTABLE_BOUNDED
releases,W05,LensHost,LensHost,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-004,EXECUTABLE_BOUNDED
releases,W05,BottomShelf,BottomShelf,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-005,EXECUTABLE_BOUNDED
releases,W05,SettingsCenter,SettingsCenter,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-009,EXECUTABLE_BOUNDED
releases,W05,ScopedPreferencesOwner,ScopedPreferencesOwner,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-008,EXECUTABLE_BOUNDED
releases,W05,FocusAndDismissal,FocusAndDismissal,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-019,EXECUTABLE_BOUNDED
releases,W05,UnifiedEditor,UnifiedEditor,OPTIONAL,For personal annotations or working text only; no new canonical domain mutation,SC-030,EXECUTABLE_BOUNDED
releases,W05,StickyNotes,StickyNotes,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-038,EXECUTABLE_BOUNDED
releases,W05,SpatialInteraction,SpatialInteraction,NOT_APPLICABLE,Current surface objects/operations do not require spatial workspace; future addition needs contract delta,SC-031,EXECUTABLE_BOUNDED
releases,W05,OperationalSurface,OperationalSurface,NOT_APPLICABLE,No live runtime owned by this surface,SC-036,EXECUTABLE_BOUNDED
releases,W05,WindowMotion,WindowMotion,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-006,EXECUTABLE_BOUNDED
releases,W05,SemanticCommandBus,SemanticCommandBus,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-016,EXECUTABLE_BOUNDED
releases,W05,StatusFeedback,StatusFeedback,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,SC-022,EXECUTABLE_BOUNDED
releases,W05,AnalyticalCompare,AnalyticalCompare,OPTIONAL,Only if domain supplies typed compare/history projection,SC-032,OPEN_NOT_IMPLEMENTED
results,W03,SC-001,GlobalShellCore,INHERIT_AND_BIND,Navigation owner shared; Shell composition explicitly reopened,BigBoss/O05/surfaces/results.json + current Owner addendum,CONCEPT_CONTRACT_ONLY
results,W03,SC-002,WorkspaceRegionCore,MANDATORY_INHERIT,Universal presentation/action/state boundary applies; domain supplies content only,BigBoss/O05/surfaces/results.json + current Owner addendum,PARTIAL_EXECUTABLE_OWNER
