source_name,sha256,bytes,catalog_classification,canonical_authority_class,normative_use,descriptive_use,currentness,acceptance_status,direct_read_requirement,value_preservation_or_reuse,supersession_status,hard_prohibition,content_structure,mission_rule,current_owner_accepted_target,review_scope,foundation_intake_status,foundation_implementation_authority,foundation_intake_note
CEP_WRITER_A_W03_v3.3.1_OWNER_DIRECT_REVIEW_CORRECTION_PACKET_v1.1_ZERO_LOSS_HARDENED.md,a875a343b0862098cd2f2376751d615d4007e99be5e5930408e5ee6da63bcede,3432,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER A — W03 v3.3.1 OWNER DIRECT REVIEW CORRECTION PACKET v1.1 — ZERO-LOSS HARDENED | 0. Sole baseline | 1. Mandatory Controller OS intake | 2. Mission A — close Owner Direct Review | 3. Mission B — proposal zero-loss reconciliation | 4. Interaction proof | 5. Operational runtime truth | 6. Deliverables | 7. Hard stops,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_A_W03_v3.3_CONTROLLER_BOUNDED_CORRECTION_PACKET_v1.0.md,1a3e7d191c4a82eb275d0acae5633c145e9fa4ac4b31db31453d0b5dce118af9,3694,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER A — W03 v3.3 CONTROLLER-BOUNDED CORRECTION PACKET v1.0 | READ FIRST | HARD SCOPE | REQUIRED CORRECTIONS | 001 Guidance | 002 Internal spatial badges | 003 Scenarios stale validation | 004 Page identity | 005 Localization | ASSURANCE | SCREENSHOT RULE | STOP,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_B_W01_W02_POST_ZERO_ORPHAN_BOUNDED_PRODUCTION_PARITY_PACKET_v1.0.md,32c6740655d11b385a421768d5c7fa8a5d94c64a7a99e82ebe7508ff57720a30,4319,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER B — W01/W02 POST-ZERO-ORPHAN BOUNDED PRODUCTION PARITY PACKET v1.0 | READ FIRST | GATE STATE | PRESERVE | IMPLEMENTATION ROW UNIVERSE | LINKED STICKY NOTES HARD CONTRACT | ASSURANCE | OUTPUT,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_B_W01_W02_PRE_COLAB_FINAL_SOURCE_COMPLETION_PACKET_v1.0.md,4faf5b1a289264c0c0366a43c3104f3c344694edebf072f4e01cc281287f7580,6033,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER B — W01/W02 PRE-COLAB FINAL SOURCE COMPLETION PACKET v1.0 | 0. Sole baseline | 1. Read first | 2. Mission | 3. Range-style contract is fixed | 4. C024 contract is fixed | 5. Required assurance before return | 6. Gates that MUST remain truthful | 7. Colab prohibition for this wave | 8. Deliverable | 9. Hard stop,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_B_W01_W02_PRODUCTION_CORRECTION_LAUNCH_PROMPT_v1.0.md,9bab7f71563c151646d669afabe907fa6159d6cb85d90ddf3feef7b4894d3192,13525,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_B_W01_W02_PRODUCTION_CORRECTION_LAUNCH_PROMPT_v1.1_TRACEABILITY_GATED.md,91489220481bda850c1fab37afcae2171ea63ab11709ff7d92b4fa445b3fabb4,5742,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER B — W01/W02 PRODUCTION CORRECTION / RECOVERY — TRACEABILITY-GATED v1.1 | 0. CURRENT CONTROL DISCOVERY | 1. Production baseline and audit truth | 2. Dependency order | 3. Traceability Factory hard gate | 4. Special sequencing inside existing Production recovery | A. Non-Blueprint correctness/foundation repair | B. Blueprint-parity transfer/recovery | 5. Blueprint source authority | 6. Evidence discipline | 7. Production Writer packet principle | 8. Deliverables,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_WRITER_B_W01_W02_v1.1.5_PRE_COLAB_CONTROLLER_MICRO_CORRECTION_PACKET_v1.0.md,cff183ebe87695c0a98ad592f3d46ebd190b5df80450353b9af9ea25a8046927,3097,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP WRITER-B — W01/W02 v1.1.5 PRE-COLAB CONTROLLER MICRO-CORRECTION PACKET v1.0 | 0. Sole writable baseline | 1. Mandatory intake | 2. Close exactly one finding | 3. Preserve everything else | 4. Required proof | 5. Hard stop,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
PACKAGE_MANIFEST.json,f2958af631fcf9ed30c423881073d8cd538b288659a9ee4b9d74d24f34ef2aa8,4867,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"JSON keys: package, manifest_scope, file_count, files",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
W01_W02_PRE_COLAB_SOURCE_COMPLETION_WAVE_v1.0.zip,1e9741fe08afd38c2454d2df4004eb80f0845cd6e6b9457a42b38ee922f21bee,14865,RUNTIME_COLAB_METHOD_OR_EVIDENCE,RUNTIME_METHOD_OR_EVIDENCE,NO_PRODUCT_DESIGN,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,EVIDENCE_CLASS_ONLY,YES_FOR_RUNTIME_CUSTODY_OR_TEST,REUSE_RUNTIME_METHOD,NONE_KNOWN,RUNTIME_PASS_NE_OWNER_DESIGN_ACCEPTANCE,"ZIP members=6; types={'.txt': 1, '.md': 4, '.csv': 1}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,METHOD_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
W03_OWNER_DIRECT_REVIEW_WAVE_v1.0.zip,afaa8086e42803bced768fd3adc648693da7465d79fc65dd2ef681968a8f4e68,22959,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=9; types={'.md': 5, '.txt': 2, '.csv': 2}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_LIBRARY_EDITOR_EXECUTABLE_BLUEPRINT_v1.2.17_ACCEPTED_DESIGN_REFERENCE.html,ea66b58ef122bf2f8ca23fd0aa9e461b07da11ea7390c451902e4b1592d396fd,672893,EXTERNAL_GOVERNED_DESIGN_REFERENCE,GOVERNED_ACCEPTED_EXECUTABLE_DESIGN_DONOR,YES_FOR_COMPATIBLE_GENERIC_MECHANICS_SUBJECT_TO_NEWER_OWNER_SUPERSESSION,DIRECT_EXECUTABLE_BEHAVIOR_AND_PRESENTATION,CURRENT_ACCEPTED_DONOR,ACCEPTED_DESIGN_REFERENCE_WITH_CURRENT_OWNER_MICRO_SUPERSESSIONS,MANDATORY_WHEN_INHERITING_BEHAVIOR,PRESERVE_BEFORE_INVENT; EXTRACT_EXECUTABLE_MECHANICS; ADAPT_DOMAIN_ONLY,Arabic-first/fixed preference assumptions and Escape-only dismissal behavior may be superseded by current Owner rules,DO_NOT_TREAT_LIBRARY_DOMAIN_MODEL_AS_UNIVERSAL; DO_NOT_REPLACE_COMPATIBLE_MECHANICS_WITHOUT_EXPLICIT_INCOMPATIBILITY,Accepted Library/Editor v1.2.17 direct HTML/CSS/JS donor,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,True,Source normative/descriptive separation preserved from bundled content registry,ACCEPTED_DESIGN_DONOR,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
